filename,artist,title,tempo mean,tempo std,swing ?,swing ratio median,swing ratio iqr,swing confidence,meter,ternary ?,beat by measure
disco.00033.wav,The Tymes,You Little Trustmaker,127.24,4.80,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00034.wav,Evelyn Thomas,Reflections,130.68,3.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00035.wav,The Gibson Brothers,Cuba,121.74,5.03,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00036.wav,,,135.82,0.62,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00037.wav,The Gibson Brothers,Que Sera Mi Vida,130.51,0.88,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00038.wav,Gloria Gaynor,I Am What I Am,123.23,0.94,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00039.wav,George McCrae,I Can't Leave You Alone,111.05,4.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00040.wav,,,138.03,0.87,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00041.wav,Heatwave,Always and Forever,53.17,0.15,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4]
disco.00042.wav,Disco Tex & The Sex-O-Lettes,I Wanna Dance Wit' Choo,105.20,0.82,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
disco.00043.wav,Harold Melvin & The Blue Notes,Satisfaction Guaranteed,127.71,1.02,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00044.wav,Ottawan,Hands Up (Give Me Your Heart),123.15,0.92,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00045.wav,Ottawan,D.i.s.c.o.,122.93,0.55,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00046.wav,Donna Summer,Hot Stuff,120.47,0.62,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00047.wav,Barbra Streisand and Donna Summer,No More Tears (Enough Is Enough),50.42,0.69,no,,,,4/4,no,[4 4 4 4 4 4]
disco.00048.wav,Carl Douglas,Kung Fu Fighting,101.36,0.61,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
disco.00049.wav,KC and The Sunshine Band,Boogie Shoes,119.34,0.84,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00050.wav,KC and The Sunshine Band,That's The Way (I Like It),109.48,1.72,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00051.wav,KC and The Sunshine Band,That's The Way (I Like It),109.48,1.72,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
disco.00052.wav,Village People,In the Navy,125.92,1.41,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00053.wav,Amii Stewart,Knock On Wood,139.23,1.97,yes,2.00,0.000,1.0,12/8,yes,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00054.wav,Chic,I Want Your Love,113.88,1.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00055.wav,The Trammps,Disco Inferno,129.94,0.98,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00056.wav,Earth Wind and Fire,Fantasy,88.26,1.79,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
disco.00057.wav,,Auld Lang Syne,118.18,0.83,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00058.wav,,,131.54,0.87,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00059.wav,Earth Wind and Fire,Let's Groove Tonight,125.14,0.96,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00060.wav,The Trammps,Disco Inferno,129.64,0.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00061.wav,Anita Ward,Ring My Bell,125.78,0.79,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00062.wav,Peter Brown,Dance With Me,109.17,0.70,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00063.wav,Boney M.,She's Crazy Like a Fool,130.45,0.82,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00064.wav,"Lipps, Inc.",Funkytown,122.64,0.70,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00065.wav,,,131.83,1.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00066.wav,Peaches and Herb,Shake Your Groove Thing,133.35,0.94,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00067.wav,ABBA,Dancing Queen,100.44,1.09,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
disco.00068.wav,ABBA,Take A Chance On Me,106.97,2.03,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
disco.00069.wav,Peaches and Herb,Shake Your Groove Thing,107.58,0.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
disco.00070.wav,KC and The Sunshine Band ,That's The Way (I Like It),109.48,1.33,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00071.wav,KC and The Sunshine Band,Get Down Tonight,113.93,0.98,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00072.wav,ABBA,Mamma Mia,136.80,0.93,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00073.wav,KC and The Sunshine Band,I'm Your Boogie Man,113.92,0.77,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00074.wav,KC and The Sunshine Band,Get Down Tonight,112.08,0.87,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00075.wav,Village People,Macho Man,132.63,1.61,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00076.wav,Love and Kisses,Thank God It's Friday,127.38,0.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00077.wav,Tavares,Heaven must be missing an angel,117.39,0.81,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00078.wav,Gloria Gaynor,I Am What I Am,127.99,4.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00079.wav,Peter Brown,Love Is Just The Game,121.03,0.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00080.wav,,,98.09,0.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
disco.00081.wav,,,129.71,3.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00082.wav,GQ,Disco Nights (Rock-Freak),123.12,0.83,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00083.wav,Rick Dees,Disco Duck,116.94,0.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00084.wav,,,114.69,0.53,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00085.wav,Tom Tom Club,Wordy Rappinghood,123.63,0.94,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00086.wav,Alicia Bridges,I love the night life,125.25,2.15,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00087.wav,The Supremes,He's My Man,105.94,2.50,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
disco.00088.wav,Meco,Star Wars Theme,124.18,1.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00089.wav,The Trammps,Disco Inferno,129.84,1.49,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00090.wav,Village People,Fire Island,128.24,1.90,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00091.wav,Silver Convention,Fly Robin Fly,100.12,0.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
disco.00092.wav,Blondie,Heart Of Glass,115.13,2.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00093.wav,Van McCoy,The Hustle,110.29,2.20,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
disco.00094.wav,Bronski Beat,WHY?,138.44,1.22,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00095.wav,Donna Summer,Bad Girls,121.05,1.81,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00096.wav,Shirley & Company,"Shame, Shame, Shame",102.33,1.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
disco.00097.wav,,,130.35,0.79,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00098.wav,Boney M.,Rasputin,122.37,0.98,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
disco.00099.wav,Boney M.,Rasputin,122.37,0.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00000.wav,Afrika Bambaataa,Looking for the Perfect Beat,119.18,0.71,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00001.wav,Wu-Tang Clan,Triumph,91.91,8.23,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00002.wav,De La Soul,Buddy,99.33,0.59,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00003.wav,Ice Cube,Friday,94.70,11.59,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00004.wav,De La Soul,It Ain't All Good,96.55,1.60,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00005.wav,Ice Cube,We Be Clubbin' (DMX Jungle remix),142.39,5.45,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00006.wav,Ice Cube,You Can Do It,99.93,0.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00007.wav,Wu-Tang Clan,Gravel Pit,120.43,2.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00008.wav,Beastie Boys,Slow And Low,84.54,2.16,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00009.wav,Beastie Boys,Shake Your Rump,103.56,3.47,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00010.wav,Beastie Boys,Skills To Pay The Bills,97.07,8.72,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00011.wav,Beastie Boys,Root Down,100.02,0.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00012.wav,Beastie Boys,Sure Shot,99.53,10.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00013.wav,Beastie Boys,Body Movin' (Fatboy Slim Remix),101.92,0.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00014.wav,Beastie Boys,Fight For Your Right,133.64,1.15,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00015.wav,Beastie Boys,Bodhisattva Vow,98.93,0.85,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00016.wav,Beastie Boys,Alive,100.95,0.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00017.wav,Beastie Boys,Jimmy James,97.73,0.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00018.wav,Beastie Boys,Three MC's and One DJ,104.93,1.89,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00019.wav,Beastie Boys,Shadrach,100.76,0.67,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00020.wav,Beastie Boys,Brass Monkey,117.32,8.11,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00021.wav,Beastie Boys,The Negotiation Limerick File,100.97,0.55,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00022.wav,Beastie Boys,Get It Together,101.01,0.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00023.wav,Beastie Boys,Remote Control,95.91,13.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00024.wav,Beastie Boys,Hey Ladies,101.74,0.66,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00025.wav,Beastie Boys,Intergalactic,105.79,0.83,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00026.wav,3LW,No More (Baby I'ma Do Right),102.38,0.73,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00027.wav,The Ambassador,One-Two,90.87,1.85,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00028.wav,Dirt,Divine Lines,89.35,2.30,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00029.wav,Aaliyah,Try Again,93.06,0.48,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00030.wav,,,179.12,1.49,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00031.wav,Pink,Can't Take Me Home,99.92,3.44,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00032.wav,De La Soul,Buddy,100.51,3.19,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00033.wav,Dr Dre,The Next Episode,97.04,1.63,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00034.wav,Nice & Smooth,Hip Hop Junkies,98.74,2.94,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00035.wav,Allen Iverson,40 Bars,83.95,0.56,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00036.wav,Beastie Boys,Brass Monkey,116.26,1.97,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00037.wav,Lil Bow Wow,Bounce With Me,71.96,0.24,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
hiphop.00038.wav,2Pac,California Love,91.55,0.60,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00039.wav,Lauryn Hill,"Every Ghetto, Every City",95.05,0.80,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00040.wav,Lauryn Hill,Ex-Factor,79.66,1.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
hiphop.00041.wav,Wu-Tang Clan,Dog Shit,92.05,0.44,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00042.wav,Wu-Tang Clan,Triumph,91.10,1.08,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00043.wav,Wyclef Jean,Anything Can Happen,89.96,1.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00044.wav,Wyclef Jean,Guantanamera,118.29,4.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00045.wav,Lauryn Hill,"Every Ghetto, Every City",95.05,0.80,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00046.wav,A Tribe Called Quest,Check The Rhime,96.83,4.56,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00047.wav,A Tribe Called Quest,Award Tour,97.58,4.82,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00048.wav,A Tribe Called Quest,Can I Kick It?,96.81,0.59,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00049.wav,A Tribe Called Quest,Scenario,101.94,5.03,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00050.wav,A Tribe Called Quest,Electric Relaxation,99.86,11.33,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00051.wav,A Tribe Called Quest,Luck Of Lucien,104.77,1.40,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00052.wav,,,104.96,0.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00053.wav,,,108.12,0.55,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00054.wav,,,112.26,0.51,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00055.wav,Cypress Hill,I want to get high,82.02,0.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
hiphop.00056.wav,Cypress Hill,I Ain't Goin' Out Like That,100.86,0.61,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00057.wav,Cypress Hill,Lick A Shot,111.22,6.54,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00058.wav,Cypress Hill,Lil' Putos,91.42,4.44,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00059.wav,Cypress Hill,Hits From The Bong,92.04,0.79,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00060.wav,Cypress Hill,"What Go Around Come Around, Kid",90.51,0.62,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00061.wav,Cypress Hill,A to the K,93.02,0.76,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00062.wav,A Tribe Called Quest,Keeping It Moving,92.02,0.82,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00063.wav,A Tribe Called Quest,Find A Way,93.98,0.53,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00064.wav,A Tribe Called Quest,Sucka Nigga,86.22,0.55,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00065.wav,A Tribe Called Quest,Check The Rhime,96.24,0.61,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00066.wav,A Tribe Called Quest,Bonita Applebum,91.96,0.99,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00067.wav,A Tribe Called Quest,Award Tour,97.13,1.41,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00068.wav,A Tribe Called Quest,Can I Kick It?,96.81,1.31,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00069.wav,A Tribe Called Quest,Scenario,102.28,4.43,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00070.wav,A Tribe Called Quest,Buggin' Out,96.28,0.74,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00071.wav,A Tribe Called Quest,If The Papes Come,95.37,1.49,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00072.wav,A Tribe Called Quest,Electric Relaxation,98.14,0.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00073.wav,A Tribe Called Quest,Jazz (We've Got),92.52,0.52,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00074.wav,A Tribe Called Quest,I Left My Wallet In El Segundo,99.09,0.85,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00075.wav,A Tribe Called Quest,Stressed Out,91.91,0.53,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4]
hiphop.00076.wav,50 Cent,Thug Love,97.82,0.69,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00077.wav,Busta Rhymes,What's It Gonna Be?,116.45,1.67,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00078.wav,50 Cent,Thug Love,97.82,0.69,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00079.wav,Eminem,The Real Slim Shady,104.55,0.62,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00080.wav,Eminem,Marshall Mathers,96.71,1.22,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00081.wav,Public Enemy,Contract on the World Love Jam,102.01,1.25,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00082.wav,Public Enemy,Brothers Gonna Work It Out,105.39,0.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00083.wav,Public Enemy,911 Is A Joke,103.58,0.45,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00084.wav,Public Enemy,Incident At 66.6 FM,113.52,1.03,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00085.wav,Public Enemy,Welcome To The Terrordome,110.54,1.11,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00086.wav,Public Enemy,Pollywanacraka,98.78,0.95,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
hiphop.00087.wav,Public Enemy,Anti-Nigger Machine,101.32,0.64,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00088.wav,Public Enemy,Burn Hollywood Burn,115.96,1.09,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00089.wav,Public Enemy,Power To The People,126.25,0.59,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00090.wav,Public Enemy,Who Stole the Soul,115.17,1.34,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00091.wav,Public Enemy,Fear of a Black Planet,101.48,1.05,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00092.wav,Public Enemy,Revolutionary Generation,114.29,1.12,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00093.wav,Public Enemy,"Can't Do Nuttin' For Ya, Man!",117.62,0.69,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00094.wav,Public Enemy,Reggie Jax,74.24,0.60,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
hiphop.00095.wav,Public Enemy,Leave This off Your Fu*kin Charts,111.24,0.92,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00096.wav,Public Enemy,B Side Wins Again,108.61,0.69,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00097.wav,Public Enemy,War At 33 1/3,113.36,0.87,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00098.wav,Public Enemy,Fight the Power,106.09,0.85,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
hiphop.00099.wav,RUN-DMC,Let's Stay Together (Together Forever),108.02,0.72,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00000.wav,Leonard Bernstein,"On the Town: Three Dance Episodes, The great lover",163.39,310.04,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00001.wav,Leonard Bernstein,"Symphonic dances from West Side Story, Prologue",68.63,0.73,no,,,,4/4,no,[4 4 4 4 4 4 4 4]
jazz.00002.wav,James Carter,'Round Midnight,97.22,3.58,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4]
jazz.00003.wav,James Carter,You Never Told Me That You Care,70.16,11.18,no,,,,,no,[]
jazz.00004.wav,James Carter,The Intimacy Of My Woman's Beautiful Eyes,62.57,3.47,yes,2.00,0.000,0.59999999999999998,9/8,yes,[3 3 3 3 3 3 3 3 3]
jazz.00005.wav,James Carter,1944 Stomp,108.75,8.82,no,,,,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
jazz.00006.wav,James Carter,The Stevedore's Serenade,133.03,2.54,yes,2.53,0.463,0.5,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00007.wav,James Carter,Born To Be Blue,62.08,6.04,no,,,,4/4,no,[4 4 4 4 4 4 4]
jazz.00008.wav,James Carter,Deep Throat Blues,109.62,4.37,yes,1.96,0.562,0.3888888888888889,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00009.wav,James Carter,A Ballad For A Doll,56.94,2.08,no,,,,,no,[]
jazz.00010.wav,James Carter,Eventide,55.03,3.49,yes,2.08,0.707,0.34615384615384615,,no,[]
jazz.00011.wav,Joe Lovano,Lonnie's Lament,202.41,8.19,yes,1.50,0.744,0.42999999999999999,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00012.wav,Joe Lovano,Reflections,112.60,2.01,yes,1.71,0.512,0.375,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00013.wav,Joe Lovano,Little Willie Leaps,148.19,16.26,no,,,,,no,[2 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]
jazz.00014.wav,Joe Lovano,This Is All I Ask,62.19,3.13,no,,,,,no,[]
jazz.00015.wav,Joe Lovano,26-2 ,115.76,4.85,no,,,,,no,[2 2 3 3 3 3 2 2 3 3 3 3 3 3 3 3 3 3 3]
jazz.00016.wav,Joe Lovano,Duke Ellington's Sound Of Love,72.62,3.88,yes,1.56,0.047,0.74285714285714288,4/4,no,[4 4 4 4 4 4 4 4]
jazz.00017.wav,Joe Lovano,Sounds Of Joy,212.81,10.94,yes,1.50,0.342,0.10476190476190476,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00018.wav,Joe Lovano,Fort Worth,204.76,6.83,no,,,,,no,[]
jazz.00019.wav,Joe Lovano,Birds Of Springtimes Gone By,91.00,5.56,no,,,,3/4,no,[3 3 3 3 3 3 3 3 3 3 3 3 3 3]
jazz.00020.wav,Joe Lovano,I Can't Get Started,106.99,10.35,no,,,,,no,[]
jazz.00021.wav,Joe Lovano,Uprising,123.24,3.91,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00022.wav,Joe Lovano,Sail Away,126.24,4.10,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4 4 4 4 4 4]
jazz.00023.wav,Joe Lovano,Blues Not to Lose,85.29,3.85,no,,,,4/4,no,[4 4 4 4 4 4 4 4 4]
